 ,Month,Week,Week Counter,Total Boardings,Start of Week,Revenue Hours,Restaurant Bookings,Gas Price (C/L),University School Season,Vic Employment,BC Employment,WFH,Population Growth Rate,BC Vaccination Rate,Hospitalizations,Critical Cases,Average Temperature,Average Precip,Season 1,Season 2,Season 3,,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,Route 11,Route 12,Route 13,Route 14,Route 15,Route 16,Route 17,Route 18,Route 19,Route 20,Route 21,Route 22,Route 23,Route 24,Route 25,Route 26,Route 27,Route 28,Route 29,Route 30,Route 31,Route 32,Route 33,Route 34,Route 35,Route 36,Route 37,Route 38,Route 39,Route 40,Route 41,Route 42,Route 43,Route 44,Route 45,Route 46,Route 47,Route 48,Route 49,Route 50,Route 51,Route 52,Route 53,Route 54,Route 55,Route 56,Route 57,Route 58,Route 59,Route 60,Route 61,Route 62,Route 63,Route 64,Route 65,Route 66,Route 67,Route 68,Route 69,Route 70,Route 71,Route 72,Route 73,Route 74,Route 75,Route 76,Route 77,Route 78,Route 79,Route 80,Route 81,Route 82,Route 83,Route 84,Route 85,Route 86,Route 87,Route 88,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,H51,H52,H53,H54,H55,H56,H57,H58,H59,H60,H61,H62,H63,H64,H65,H66,H67,H68,H69,H70,H71,H72,H73,H74,H75,H76,H77,H78,H79,H80,H81,H82,H83,H84,H85,H86,H87,H88,Total Calculated Revenue Hours
2020,10,41,93,306726,10/5/2020,12049.2,-0.5,122,1,7.9,2565,4.35,0.0192,0,66,16,12.94285714,4.985714286,1,0,0,,93,14758,3878,14162,,23804,5007,3840,1383,1893,20630,517,38,22973,18481,,85,,,,6229,7785,,3139,3557,24218,13405,13075,,8797,9418,587,,,677,,,,5240,,,,10,,,787,349,375,,31799,818,4841,308,593,328,460,435,562,393,333,6418,,63,167,369,,,,,6079,647,13969,,,6385,,,,,,1138,93,424,,239,,135,540,12.87638889,510.455,227.7636111,424.0605556,,616.7855556,258.8744444,207.8833333,102.5261111,163.4088889,754.8155556,47.26722222,3.958055556,790.3866667,600.5225,,4.239166667,,,,241.5938889,356.1836111,,154.7705556,176.5619444,605.0697222,380.5669444,371.6311111,,297.6622222,289.4580556,60.955,,,21.22722222,,,,309.6111111,,,,2.2975,,,49.50583333,33.535,29.385,,763.8866667,33.3,355.5166667,67.33138889,67.41416667,36.71861111,62.90944444,49.48856863,42.56027778,36.92583333,38.02805556,281.3697222,,12.97777778,45.76277778,20.54305556,,,,,197.6272222,33.88027778,538.5747222,,,359.6066667,,,,,,110.5761111,12.79305556,75.14361111,,33.89055556,,31.96805556,71.61333333,11486.2444
2020,10,42,94,257349,10/12/2020,12049.2,-0.48,121,1,7.9,2565,4.35,0.0192,0,68,19,11.65714286,6.271428571,1,0,0,,68,12642,3219,11679,,20666,4484,3507,1112,1532,17374,441,43,19073,16374,,65,,,,4982,6266,,2560,2934,20247,10622,10843,,7099,8431,503,,,421,,,,4118,,,,8,,,591,332,290,,26848,457,4102,290,471,241,405,525,474,329,334,5442,,42,100,312,,,,,4892,442,11603,,,5379,,,,,,923,71,339,,180,,127,495,10.0575,436.1147222,189.9527778,356.9941667,,526.3236111,217.2538889,167.4180556,79.51972222,134.4036111,633.9097222,36.8525,3.054861111,666.3561111,511.4686111,,3.32,,,,200.6513889,298.2697222,,132.3486111,136.5197222,513.1108333,322.9619444,319.7255556,,257.3180556,247.5238889,50.52111111,,,17.1625,,,,247.7288889,,,,2.233611111,,,41.38805556,22.96222222,23.08472222,,638.6255556,27.37416667,297.9313889,58.26888889,56.74805556,29.55527778,54.41611111,40.21583333,36.66055556,30.81555556,33.405,234.7597222,,9.240555556,40.75527778,22.22222222,,,,,170.0097222,23.83972222,454.3375,,,299.9016667,,,,,,93.2575,10.19527778,60.98833333,,28.13888889,,25.77166667,58.36611111,9642.31125
2020,10,43,95,311272,10/19/2020,12049.2,-0.45,119,1,7.9,2565,4.35,0.0192,0,67,19,6.928571429,1.557142857,1,0,0,,63,14725,3507,14458,,24906,5131,4332,1379,1852,21409,566,24,23423,19716,,76,,,,6363,7748,,3100,3762,23623,14047,13658,,8704,10609,661,,,451,,,,5119,,,,10,,,793,380,315,,31692,625,4767,361,581,318,483,578,556,413,359,6399,,38,151,345,,,,,5489,574,13847,,,6301,,,,,,1119,71,441,,212,,139,503,12.25,513.1044444,226.0922222,432.0180556,,614.1444444,261.025,208.0713889,102.4102778,161.2805556,753.2794444,44.59388889,3.76,797.4538889,600.0130556,,3.968888889,,,,243.4875,353.6477778,,157.0327778,175.0688889,601.2866667,386.3702778,381.3513889,,302.65,292.5711111,59.68138889,,,20.90444444,,,,305.8080556,,,,1.974444444,,,53.14388889,29.3175,28.92555556,,753.1752778,33.05583333,353.8947222,71.20666667,69.24472222,37.90722222,63.82444444,46.79694444,43.22583333,37.47861111,39.48555556,285.9405556,,11.64111111,46.89527778,26.6375,,,,,199.9125,33.70277778,541.4977778,,,358.2736111,,,,,,111.5494444,12.23388889,74.86027778,,34.46666667,,33.35916667,72.38694444,11519.34056
2020,10,44,96,323879,10/26/2020,12049.2,-0.44,119,1,7.9,2565,4.35,0.0192,0,77,26,8.271428571,0.914285714,1,0,0,,67,15385,3798,14365,,25496,5425,4228,1323,1859,22174,513,30,24728,21336,,62,,,,6248,8451,,3165,4077,26518,14001,13590,,9216,10483,698,,,574,,,,5127,,,,20,,,701,478,382,,32613,611,5156,371,884,332,498,509,597,361,431,6638,,36,241,538,,,,,5457,666,14191,,,6657,,,,,,1154,92,377,,201,,168,582,13.20888889,517.8691667,226.4647222,426.9302778,,620.9305556,256.7452778,206.5236111,100.5225,161.9958333,753.0172222,45.23666667,4.670666667,794.5363889,606.0880556,,3.646388889,,,,239.6569444,353.3363889,,147.9652778,178.5938889,609.4933333,383.2505556,380.4302778,,300.3719444,295.6238889,61.59277778,,,22.06222222,,,,308.285,,,,3.204166667,,,54.81833333,31.38055556,31.66027778,,753.3308333,32.285,353.4327778,67.2336251,70.21861111,38.03527778,62.71611111,44.95527778,48.88805556,37.39388889,39.72333333,294.3555556,,11.37861111,49.29888889,30.10666667,,,,,196.7225,34.79027778,531.8691667,,,360.7497222,,,,,,114.2088889,13.80027778,76.97638889,,35.52166667,,33.85555556,74.12388889,11546.0829
2020,11,45,97,311673,11/2/2020,12049.2,-0.53,119,1,3.4,2593,4.6,0.0192,0,90,19,7.571428571,4.228571429,1,0,0,,70,15143,3726,14031,,25405,5323,4200,1393,2022,20773,595,37,23453,19625,,88,,,,6288,7718,,3242,3764,23946,13635,12873,,9014,9824,790,,,474,,,,5358,,,,10,,,894,431,437,,31727,593,4865,326,598,323,504,599,574,331,393,6706,,48,133,534,,,,,5482,610,13752,,,6564,,,,,,1127,97,355,,235,,156,459,13.54416667,511.2675,231.2436111,426.1533333,,620.3094444,258.4761111,207.5219444,101.6852778,162.7977778,757.3488889,45.68472222,3.879305556,797.7261111,601.4297222,,4.306111111,,,,237.8680556,356.3736111,,157.0938889,174.8316667,603.2063889,386.1469444,377.1880556,,307.8936111,293.3869444,62.27666667,,,20.0675,,,,308.0327778,,,,3.3125,,,53.58611111,30.82833333,30.84333333,,779.9247222,34.06916667,352.1316667,67.93611111,68.78722222,36.13694444,62.2375,42.21055556,43.32555556,37.89111111,39.4925,292.5447222,,10.74166667,46.40055556,25.76694444,,,,,205.2305556,34.03277778,537.7458333,,,361.82,,,,,,112.0277778,12.64222222,74.57666667,,33.5475,,31.39472222,73.02,11561.94542
2020,11,46,98,255506,11/9/2020,12049.2,-0.6,119,1,3.4,2593,4.6,0.0192,0,133,43,5.7,5.285714286,1,0,0,,63,12943,2976,11727,,20391,4216,3581,1033,1502,16997,459,36,19221,16890,,62,,,,5255,6562,,2659,3156,19251,11144,11433,,7604,8307,554,,,438,,,,4059,,,,0,,,630,267,321,,25990,521,3812,256,536,249,481,465,514,276,328,5533,,27,101,477,,,,,3822,387,10710,,,5412,,,,,,859,54,310,,179,,91,379,10.10861111,432.9352778,191.6119444,361.0686111,,521.7655556,216.6258333,166.3941667,79.40111111,136.2522222,634.1391667,37.88777778,3.554513889,667.9072222,520.9436111,,3.246111111,,,,201.7155556,301.2766667,,129.5491667,151.2241667,509.5136111,325.0227778,321.6319444,,256.5416667,249.8,50.5675,,,16.75444444,,,,243.7661111,,,,2.543333333,,,43.84916667,21.15527778,23.43138889,,651.4011111,25.95777778,295.4230556,55.71166667,58.62027778,29.93888889,53.70833333,35.46777778,37.87472222,30.64722222,33.70583333,243.5905556,,8.475833333,37.66666667,24.18555556,,,,,159.6627778,27.61027778,455.6322222,,,297.1808333,,,,,,93.83055556,10.13583333,62.95083333,,27.14638889,,27.07583333,59.23138889,9675.016736
2020,11,47,99,294945,11/16/2020,12049.2,-0.68,119,1,3.4,2593,4.6,0.0192,0,181,57,6.785714286,5.585714286,1,0,0,,62,13961,3534,13267,,23614,5175,4156,1224,1898,19486,510,47,22777,18978,,75,,,,5998,7209,,3084,3222,23001,12321,13010,,8642,10228,672,,,789,,,,5053,,,,30,,,698,466,434,,30551,551,4672,307,582,327,436,596,569,344,304,6351,,50,138,430,,,,,4023,659,12163,,,6046,,,,,,1020,83,324,,247,,136,415,11.36694444,514.8802778,226.9688889,423.9105556,,613.9855556,256.1311111,204.3977778,98.26083333,161.8544444,752.5619444,45.13049133,3.933333333,792.1497222,599.6780556,,3.991666667,,,,240.9080556,353.6480556,,155.555,175.8055173,596.6863889,381.1541667,377.0572222,,300.7552778,291.6316667,59.59,,,21.20305556,,,,303.9222222,,,,3.583333333,,,51.99472222,29.20444444,27.40833333,,763.6952778,32.12027778,357.6838889,67.95027778,68.90388889,36.95861111,64.14416667,42.62083333,44.245,37.13694444,39.72166667,287.4463889,,11.91138889,45.595,28.80888889,,,,,189.1916667,33.78444444,537.4733333,,,361.9991667,,,,,,111.5283333,13.59444444,72.695,,33.4525,,34.10027778,74.1,11470.17073
2020,11,48,100,295640,11/23/2020,12049.2,-0.73,119,1,3.4,2593,4.6,0.0192,0,277,59,6.857142857,2.014285714,1,0,0,,90,14029,3477,13801,,23025,5338,4173,1150,1719,20100,554,40,22316,18420,,87,,,,5999,7504,,3027,3468,23177,12413,12510,,8594,9430,613,,,624,,,,4784,,,,0,,,787,447,400,,31626,648,4637,361,607,375,514,641,681,344,402,6616,,40,140,528,,,,,4024,523,12195,,,6327,,,,,,1033,66,380,,223,,144,469,12.38555556,514.5988889,223.3469444,423.4558333,,605.7969444,260.0527778,205.0233333,98.20166667,163.9966667,751.2358333,45.32166667,4.108333333,797.6938889,600.7719444,,4.0125,,,,240.0511111,356.6572222,,154.2372222,173.57,606.2402778,381.5116667,376.4977778,,302.4736111,291.2505556,61.19388889,,,21.77166667,,,,301.6358333,,,,0.675,,,54.20055556,28.2575,29.2475,,752.6688889,31.04194444,352.6483333,67.75944444,68.54333333,36.76305556,62.54138889,41.19444444,49.56194444,36.70416667,40.07638889,286.2605556,,10.47722222,46.10611111,27.35194444,,,,,196.8708333,34.13638889,528.8547222,,,354.4880556,,,,,,109.0494444,12.69055556,75.16833333,,34.07583333,,31.81972222,74.62888889,11450.95611
2020,11,49,101,292362,11/30/2020,12049.2,-0.71,119,1,3.4,2593,4.6,0.0192,0,316,75,6.364285714,1.142857143,1,0,0,,102,14959,3357,13673,,23545,4958,4123,1260,1756,19432,515,40,22071,18196,,63,,,,5920,7726,,2983,3634,22743,12584,12203,,8157,9618,608,,,717,,,,4755,,,,14,,,777,392,302,,29734,688,4722,429,566,421,490,496,658,416,323,6383,,31,117,580,,,,,3816,577,12767,,,5750,,,,,,910,69,375,,228,,153,480,13.14611111,519.6022222,227.8980556,423.5219444,,609.3038889,261.5677778,205.9183333,100.5780556,159.8947222,754.9869444,45.55694444,3.763333333,802.0052778,604.8661111,,4.093611111,,,,244.235,357.0452778,,157.9830556,176.5516667,600.0405556,379.18,380.6388889,,299.7666667,292.2163889,61.22166667,,,21.85138889,,,,306.2341667,,,,2.807222222,,,55.35888889,27.62416667,29.15916667,,747.3675,32.17166667,349.4488889,67.68638889,68.03166667,37.76638889,64.3425,40.40472222,43.96333333,38.11888889,40.47472222,292.7319444,,10.41166667,47.6925,30.445,,,,,187.7258333,29.06361111,532.7952778,,,355.2597222,,,,,,105.4133333,13.96333333,73.73305556,,32.70083333,,32.6725,75.06333333,11478.06611
2020,12,50,102,284400,12/7/2020,12049.2,-0.74,119,1,3.3,2600,4.8,0.0192,0,349,77,6.428571429,3.585714286,1,0,0,,73,14384,3144,13396,,22293,4718,3875,1181,1686,18847,394,9,21263,18452,,89,,,,5916,7555,,2899,3397,22000,12480,12270,,8332,9300,639,,,654,,,,4272,,,,15,,,805,433,281,,29483,660,4390,387,503,375,530,503,621,328,323,6330,,46,143,412,,,,,3938,509,11626,,,6149,,,,,,855,57,349,,211,,159,461,13.5375,531.6102778,231.8469444,428.9983333,,615.6902778,262.9652778,202.6419444,99.87944444,162.0158333,754.5177778,45.74083333,4.175333333,804.9238889,605.8419444,,4.420833333,,,,245.1180556,353.1191667,,156.2366667,178.5944444,601.4566667,383.3297222,374.6513889,,300.2397222,291.7872222,60.43027778,,,22.19888889,,,,304.5519444,,,,4.123611111,,,51.81805556,29.25861111,29.18472222,,757.0830556,31.40083333,347.7944444,68.25222222,68.17333333,35.88944444,65.12611111,39.91194444,45.67416667,36.92916667,39.62305556,290.6772222,,11.27444444,47.0175,27.67277778,,,,,197.9202778,34.335,534.8755556,,,360.3019444,,,,,,112.5669444,15.64027778,75.59611111,,34.1425,,33.94027778,70.63694444,11537.36117
2020,12,51,103,293050,12/14/2020,12049.2,-0.72,119,1,3.3,2600,4.8,0.0192,0,359,87,7.828571429,5.428571429,1,0,0,,89,15288,3201,14223,,24029,4892,3984,1207,1716,19396,420,29,20881,18741,,106,,,,5898,7774,,2973,3489,22508,12403,12562,,8443,9550,647,,,628,,,,4159,,,,0,,,826,402,332,,30607,542,4396,395,636,400,508,551,639,346,367,6616,,38,136,484,,,,,4031,509,12654,,,6055,,,,,,1002,62,351,,224,,156,549,14.23666667,529.1230556,231.9522222,428.1997222,,624.21,257.9969444,201.5427778,100.2755556,164.5786111,762.4111111,44.59361111,4.170333333,795.6363889,605.0613889,,4.861944444,,,,248.3555556,355.7083333,,158.2161111,177.5336111,593.7033333,386.5627778,379.8011111,,307.0677778,294.7152778,60.30222222,,,21.34722222,,,,303.9644444,,,,3.555555556,,,50.46555556,31.29666667,28.73722222,,759.5316667,31.38444444,353.2191667,68.10888889,71.33222222,37.335,62.38722222,40.94055556,45.20138889,37.79055556,40.30555556,290.0505556,,10.92694444,45.19222222,27.22555556,,,,,193.945,33.14388889,541.8775,,,363.8752778,,,,,,110.9216667,12.89777778,77.07514212,,34.34277778,,32.16111111,72.74361111,11564.09881
2020,12,52,104,175011,12/21/2020,12049.2,-0.58,119,3,3.3,2600,4.8,0.0192,0,341,80,4.285714286,11.57142857,0,0,1,,43,9393,2095,7808,,14016,2509,2347,762,1001,12054,237,8,12755,11597,,0,,,,3533,4488,,1750,1913,12767,8095,7309,,5797,6332,476,,,56,,,,2050,,,,8,,,332,244,226,,18726,195,2509,229,276,206,263,308,319,169,157,3711,,21,69,256,,,,,2991,403,7337,,,3396,,,,,,576,37,195,,152,,115,394,11.77666667,377.8725,167.7758333,301.3133333,,443.7619444,186.9966667,154.4333333,83.75888889,118.0577778,535.5777778,31.53305556,2.364444444,570.4238889,435.8216667,,0.908888889,,,,181.8644444,256.5813889,,109.5975,123.1613889,427.9730556,273.0938889,264.7547222,,218.8136111,212.1322222,45.19416667,,,18.20805556,,,,233.9977778,,,,1.751111111,,,41.05583333,23.16027778,22.44111111,,541.8,24.58305556,257.3019444,52.4975,48.81416667,28.91694444,42.85333333,30.29583333,32.24527778,27.65194444,27.37361111,225.7713889,,8.478611111,39.04583333,24.99083333,,,,,149.1038889,28.92472222,387.0202778,,,266.4786111,,,,,,84.43694444,11.38,59.935,,25.63888889,,26.97138889,54.77611111,8383.443333
2020,12,53,105,154686,12/28/2020,12049.2,-0.47,119,3,3.3,2600,4.8,0.0192,0,341,78,6.685714286,9.614285714,0,0,1,,29,8153,1974,7127,,12610,2397,1883,462,990,10605,201,18,10593,10147,,0,,,,2931,3902,,1423,1616,10829,7472,6921,,4684,5484,321,,,35,,,,1358,,,,0,,,203,128,131,,18036,126,2324,176,262,158,289,335,277,150,162,3057,,18,80,147,,,,,2734,252,7395,,,2825,,,,,,468,30,236,,151,,63,308,7.650277778,352.4625,157.9344444,292.3266667,,414.6147222,178.4608333,129.7002778,61.95972222,111.3230556,506.9786111,30.49305556,2.833333333,547.1136111,420.0222222,,0.535555556,,,,158.4077778,236.3883333,,99.97888889,113.6166667,412.1436111,258.9355556,255.6908333,,205.2313889,196.0463889,41.08833333,,,10.42833333,,,,183.5202778,,,,5.7775,,,32.93666667,18.43111111,16.21861111,,512.0875,18.53611111,236.9672222,42.82888889,47.67833333,21.50555556,41.87361111,30.33527778,31.07666667,23.82055556,24.79666667,179.0175,,5.696944444,28.26666667,13.63083333,,,,,135.3047222,20.0175,368.3002778,,,232.4694444,,,,,,74.07694444,10.09166667,50.08888889,,22.66333333,,19.29833333,47.78388889,7697.4625
2021,1,1,106,280802,1/4/2021,11485.5,-0.54,119,3,5,2601,5.4,0.0194,0,351,76,6.157142857,3.614285714,0,0,1,,63,8561,1979,8028,,14689,2897,2563,943,944,12434,278,31,12493,11478,,67,,,,3845,4827,,1830,2270,13554,7975,7444,,5174,5840,392,,,533,,,,3083,,,,16,,,627,282,266,,17372,441,2796,212,321,274,271,283,435,234,220,4339,,34,161,348,,,,,2444,344,6902,,,4161,,,,,,670,49,262,,165,,111,292,10.2875,323.7436111,147.7022222,251.2411111,,386.6244444,162.0519444,135.0741667,73.97194444,97.57527778,452.3897222,28.67611111,2.932222222,448.4869444,339.6688889,,3.221944444,,,,159.5533333,216.4597222,,99.56944444,104.4638889,328.3638889,239.1572222,236.5063889,,189.5980556,186.1061111,38.225,,,20.16277778,,,,195.6294444,,,,2.298888889,,,37.00777778,22.85694444,23.45583333,,457.5994444,24.50888889,225.1963889,42.86777778,41.60333333,27.52333333,37.35694444,26.14666667,27.01722222,24.93833333,26.47416667,195.2725,,8.395,37.50166667,24.90777778,,,,,121.3016667,27.14805556,311.25,,,247.5177778,,,,,,74.03111111,12.66583333,51.395,,23.1125,,24.37972222,44.16777778,7127.341667
2021,1,2,107,284702,1/11/2021,11485.5,-0.54,119,1,5,2601,5.4,0.0194,0,358,72,7.2,5.442857143,1,0,0,,70,13976,3411,13202,,23049,4780,4033,1336,1725,19475,596,0,21490,18220,,108,,,,6156,7380,,2666,3497,21530,12795,12409,,8062,9175,599,,,712,,,,4545,,,,15,,,725,410,318,,29197,559,4413,343,628,356,440,515,629,312,394,6084,,49,159,496,,,,,3528,581,11305,,,5968,,,,,,1049,63,369,,208,,134,458,13.03722222,514.8330556,228.7638889,413.9108333,,616.9913889,258.2769444,196.8811111,93.51361111,160.105,731.1705556,45.43333333,4.416666667,747.8547222,568.0405556,,4.179166667,,,,229.9447222,339.9961111,,146.3908333,167.4061111,556.5419444,387.3405556,379.6261111,,299.0244444,292.7808333,59.63416667,,,25.18277778,,,,261.5213889,,,,2.910277778,,,45.83083333,28.0325,29.81833333,,733.0836111,29.6825,341.9127778,64.95722222,66.93888889,36.77083333,60.03777778,40.37555556,43.01277778,42.35972222,41.57777778,294.4672222,,10.91611111,47.80472222,29.47,,,,,190.2238889,33.85194444,521.6986111,,,362.7555556,,,,,,110.9980556,14.36,74.87055556,,33.98138889,,32.50472222,77.56777778,11185.57
2021,1,3,108,289666,1/18/2021,11485.5,-0.65,126,1,5,2601,5.4,0.0194,0,343,68,4.542857143,0.842857143,1,0,0,,73,14624,3551,13100,,23249,5331,3968,1399,1710,19472,573,18,22079,18630,,96,,,,5928,7487,,2998,3387,22934,12371,12737,,8130,9141,599,,,651,,,,4455,,,,24,,,809,400,380,,29239,477,4490,277,638,328,472,472,626,329,362,6519,,50,131,471,,,,,3887,531,11622,,,6005,,,,,,1180,69,443,,231,,109,404,13.24638889,516.4133333,226.2666667,408.1452778,,620.0863889,259.3505556,197.0638889,96.29583333,158.245,727.0905556,44.67055556,3.801,753.1511111,561.9536111,,3.970277778,,,,230.3972222,340.4091667,,154.0230556,165.8380556,565.7994444,384.5233333,379.0280556,,305.8130556,292.5727778,60.25027778,,,25.70972222,,,,261.6455556,,,,2.7875,,,49.46777778,28.95111111,29.38694444,,730.2872222,29.80194444,350.3163889,62.955,68.38638889,36.32055556,61.2375,40.68805556,44.01111111,40.66861111,39.95222222,290.1852778,,10.05638889,46.85166667,31.37027778,,,,,190.3252778,32.68305556,516.2975,,,360.9861111,,,,,,112.2963889,13.68444444,75.47194444,,34,,33.47472222,74.275,11192.93656
2021,1,4,109,286907,1/25/2021,11485.5,-0.64,126,1,5,2601,5.4,0.0194,0.000612,328,68,4.857142857,1.028571429,1,0,0,,71,14545,3490,13209,,22860,5147,3900,1301,1686,19767,552,54,20811,18581,,111,,,,5891,7431,,2782,3323,22318,12624,12742,,8238,9144,653,,,568,,,,4449,,,,0,,,774,328,390,,29307,669,4116,278,597,356,517,541,635,362,405,6292,,31,130,453,,,,,3666,475,11865,,,6104,,,,,,1073,64,416,,246,,146,423,12.71388889,513.9555556,225.7736111,413.5911111,,610.6041667,259.5730556,195.7769444,95.52055556,158.9636111,727.6175,44.83805556,4.080333333,749.3575,566.1625,,4.246666667,,,,226.97,348.8211111,,155.3902778,169.0872222,561.8625,385.2933333,378.9358333,,299.1525,293.0941667,59.79361111,,,24.33444444,,,,259.2980556,,,,2.670833333,,,46.315,27.08222222,29.18388889,,724.2136111,30.52777778,343.4191667,69.32166667,66.9125,36.27555556,61.21944444,42.27111111,45.52166667,37.11916667,40.47416667,282.2258333,,9.826111111,47.22805556,27.99861111,,,,,189.2658333,32.65861111,522.2286111,,,359.9963889,,,,,,113.8002778,13.91916667,74.22666667,,32.98888889,,31.10527778,79.56694444,11164.37117
2021,2,5,110,294671,2/1/2021,11485.5,-0.55,134,1,5.1,2629,5.2,0.0194,0.000861,289,79,7.014285714,3.528571429,1,0,0,,54,14794,3441,13178,,24204,5308,3818,1407,1543,19606,639,53,22025,18407,,109,,,,5777,8022,,2999,3376,23159,13256,13163,,8166,9123,618,,,806,,,,4567,,,,0,,,716,389,375,,30851,726,4473,345,660,377,531,628,594,352,420,6155,,56,108,447,,,,,3412,664,12594,,,5719,,,,,,1180,84,432,,180,,138,447,12.57111111,515.3008333,227.9494444,411.2777778,,621.8322222,260.905,194.455,96.10888889,157.7511111,723.66,45.41861111,4.552333333,751.6527778,575.1447222,,4.044166667,,,,231.2902778,340.9777778,,153.5255556,164.9425,567.1416667,382.7733333,384.0822222,,306.7355556,297.7569444,61.04055556,,,26.4125,,,,259.9547222,,,,3.158333333,,,44.41027778,29.53138889,29.88111111,,736.1133333,30.51611111,346.3302778,67.71861111,67.12888889,36.4475,62.10222222,41.45222222,44.75777778,38.56722222,40.93805556,285.8144444,,10.23277778,48.07833333,26.42888889,,,,,187.0952778,34.46666667,529.2041667,,,360.8911111,,,,,,116.6008333,13.86055556,73.91694444,,31.98194444,,32.56555556,75.75111111,11225.19956
2021,2,6,111,254722,2/8/2021,11485.5,-0.56,134,1,5.1,2629,5.2,0.0194,0.002322,234,69,-0.428571429,5.057142857,1,0,0,,76,11139,2636,12617,,22785,3867,3381,1333,1398,15769,442,30,20717,18747,,83,,,,4741,5806,,2354,2678,17519,10440,10256,,6574,7759,533,,,875,,,,4177,,,,10,,,696,436,389,,28853,618,3331,256,484,374,402,375,416,324,310,5180,,44,133,517,,,,,3308,533,11678,,,5440,,,,,,836,67,339,,191,,120,330,12.85333333,406.0147222,175.4344444,392.5391667,,599.3555556,229.4575,174.8682263,94.76027778,122.8661111,593.6016667,34.37768582,3.484722222,722.8447222,542.2163889,,3.973055556,,,,199.8880556,268.92,,120.2991667,130.3522222,481.0438889,326.6072222,322.1147222,,260.1088889,257.5841667,51.11333333,,,26.68638889,,,,246.7530556,,,,3.258333333,,,45.61555556,28.22722222,28.93916667,,737.4766667,29.88027778,279.2266667,53.90361111,53.4075,35.945,48.02165963,32.85786129,36.76305556,29.72416667,33.58277778,277.7444444,,9.211944444,46.995,26.35722222,,,,,181.7080556,34.78944444,526.2577778,,,312.8827778,,,,,,90.06916667,13.52472222,65.6725,,28.38277778,,31.85666667,60.64694444,9983.047655
2021,2,7,112,255159,2/15/2021,11485.5,-0.52,134,1,5.1,2629,5.2,0.0194,0.003368,226,61,5.042857143,4.871428571,1,0,0,,66,14400,3441,12901,,23555,4794,3534,1042,1696,19232,483,56,21184,18278,,128,,,,5247,7418,,2819,3173,22209,12533,12327,,8179,9257,630,,,732,,,,3801,,,,12,,,621,291,353,,29385,584,4276,297,677,334,517,544,597,330,399,5674,,50,89,418,,,,,4196,480,11931,,,5691,,,,,,1065,66,341,,205,,148,529,10.16111111,510.8488889,216.3322222,404.0838889,,596.4697222,253.8569444,174.6586111,75.59055556,151.1494444,712.7644444,45.26805556,3.715,747.215,565.6605556,,3.496111111,,,,210.7616667,337.5930556,,149.2086111,164.6191667,566.0283333,372.9347222,368.8336111,,297.9286111,289.2519444,57.85583333,,,21.45444444,,,,219.8161111,,,,1.800277778,,,39.52833333,23.02861111,23.40472222,,719.8088889,25.17111111,327.8166667,58.57805556,65.90027778,28.71777778,60.55888889,40.60333333,43.15777778,36.79277778,37.42333333,259.3961111,,8.522222222,37.49583333,22.58305556,,,,,185.8619444,27.33305556,528.1408333,,,338.9725,,,,,,104.0722222,11.25,70.05666667,,31.38166667,,26.1225,68.63472222,10779.67083
2021,2,8,113,302337,2/22/2021,11485.5,-0.51,142,3,5.1,2629,5.2,0.0194,0.010558,223,66,5.4,3.757142857,0,0,1,,85,14920,3664,13438,,24979,5232,4301,1413,1695,20306,587,15,22284,19449,,145,,,,5977,7994,,2863,3455,24449,12938,13378,,8089,9468,680,,,965,,,,4666,,,,24,,,875,446,433,,31359,708,4537,354,730,431,532,548,535,334,382,6789,,46,109,403,,,,,3730,603,12493,,,6091,,,,,,1140,92,376,,202,,118,482,12.92194444,519.2444444,231.2455556,415.2994444,,622.1455556,261.7769444,195.9411111,95.09,156.3358333,722.9663889,44.405,3.490333333,754.8125,577.8469444,,4.261666667,,,,228.1336111,345.9308333,,154.0413889,166.6755556,572.8183333,387.2661111,380.3894444,,303.8633333,290.3602778,60.59416667,,,25.19666667,,,,261.2961111,,,,2.829166667,,,48.37444444,29.70527778,29.25166667,,741.8605556,30.61333333,350.8466667,65.73916667,68.26305556,37.70222222,60.44305556,43.88583333,44.24222222,37.31638889,40.12138889,285.4216667,,10.29916667,48.25277778,26.19,,,,,200.4461111,35.43833333,522.8247222,,,362.8430556,,,,,,114.925,13.63361111,76.29666667,,33.69805556,,32.98,72.61194444,11261.40506
